filename,year_month,title,avg_sentiment
2023-10-31_2694.txt,2023-10,"No privacy, no water: Gaza women use period-delaying pills amid Israel war",0.62
2023-10-15_3114.txt,2023-10,‘From friend to enemy’: Palestinians in Israel suspended from jobs over war,0.77
2024-01-27_1260.txt,2024-01,‘Can’t stop’: US teen’s family seeks elusive justice in West Bank killing,0.74
2023-10-27_2812.txt,2023-10,"Blasts hit two Egyptian Red Sea towns near Israel border, six injured",0.79
2023-10-30_2741.txt,2023-10,Israel-Hamas war updates: Netanyahu rejects ceasefire after captive video,1.0
2024-01-22_1313.txt,2024-01,Hospitals cut off as Israel batters southern Gaza,0.59
2023-10-19_3016.txt,2023-10,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,0.52
2023-10-16_3096.txt,2023-10,Ten films to watch about the history of the Israel-Palestine conflict,0.89
2023-10-20_2974.txt,2023-10,Middle East Roundup: ‘Where our love grew’ – love and loss in Gaza,0.77
2023-10-09_3268.txt,2023-10,Dozens killed and wounded in Israel air raids on Gaza refugee camps,0.56
2023-10-24_2891.txt,2023-10,"No one is left to mourn in Gaza, as Israel’s bombs deliver daily death",0.61
2024-01-03_1517.txt,2024-01,EU foreign policy chief says world must ‘impose’ solution to Gaza war,0.85
2024-01-19_1351.txt,2024-01,"Israel’s war on Gaza: List of key events, day 105",1.0
2023-10-13_3169.txt,2023-10,Israel orders 1.1 million people in Gaza to move south: What to know,0.7
2023-10-20_2970.txt,2023-10,How have Latin American countries responded to the Israel-Hamas war?,0.73
2024-01-21_1326.txt,2024-01,US base attacked in Iraq hours after Iran vows revenge for Damascus attack,0.63
2024-01-03_1520.txt,2024-01,"Israel’s war on Gaza: List of key events, day 89",1.0
2024-01-04_1500.txt,2024-01,Israeli defence minister outlines new phase in Gaza war,0.7
2023-10-24_2875.txt,2023-10,What’s the extent of US military aid to Israel in its war on Gaza?,1.0
2024-01-29_1238.txt,2024-01,"Two brothers shot by Israeli forces in Khan Younis, white flag ignored",0.69
2023-10-31_2688.txt,2023-10,Israel-Gaza war: Biden support plummets to 17 percent among Arab Americans,0.81
2023-10-20_2972.txt,2023-10,‘I struggle to envision life after Israel’s war on Gaza – if we survive’,0.56
2023-10-26_2838.txt,2023-10,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,0.67
2024-01-19_1349.txt,2024-01,Palestinians welcome Chile and Mexico’s call for ICC probe into Gaza war,0.81
2023-10-31_2700.txt,2023-10,Philippines protesters slam gov’t abstention on UN’s Israel-Gaza resolution,0.8
2024-01-24_1288.txt,2024-01,"Turkey, Iran agree on need for regional stability amid Israel’s war on Gaza",0.83
2023-10-18_3042.txt,2023-10,"The Take: When it comes to Gaza, when is it called a war crime?",0.92
2023-10-20_2958.txt,2023-10,Israel-Gaza war updates: Hamas says Israel refused offer to free 2 hostages,1.0
2024-01-13_1408.txt,2024-01,Hundreds of thousands rally globally for Gaza on eve of 100 days of war,0.79
2023-10-21_2941.txt,2023-10,Limited aid enters Gaza as Israeli bombing compounds dire situation,0.25
2023-10-16_3107.txt,2023-10,"The Take: Facing ‘total collapse,’ Gaza doctors fight to remain a lifeline",0.78
2024-01-03_1511.txt,2024-01,US-led coalition warns Houthis of ‘consequences’ after Red Sea attacks,0.79
2023-10-12_3195.txt,2023-10,"Stephen Walt: US, Israeli strategy on Palestine has failed",1.0
2024-01-30_1228.txt,2024-01,"The Indian ‘lost tribe’ that wants to move to Israel, even ‘fight Hamas’",0.93
2023-10-09_3283.txt,2023-10,"Israel-Hamas conflict: List of key events, day 3 after surprise attack",1.0
2023-10-29_2754.txt,2023-10,Netanyahu apologises for blaming Israeli security chiefs for Hamas attack,0.58
2023-10-31_2704.txt,2023-10,UK MP Paul Bristow sacked as aide after call for Israel-Gaza ceasefire,0.91
2023-10-10_3243.txt,2023-10,"Ukrainians stand with Israel amid war with Hamas, despite grievances",0.86
2023-10-16_3103.txt,2023-10,Biden weighs Israel visit after Netanyahu extends invite amid Gaza war,0.8
2023-10-27_2788.txt,2023-10,What trauma do children suffer in Israel’s war on Gaza?,1.0
2024-01-27_1256.txt,2024-01,"‘Like a mafia’: Israeli settlers, forces squeeze Palestinian shepherds out",0.66
2023-10-21_2952.txt,2023-10,"Russia-Ukraine war: List of key events, day 605",1.0
2023-10-27_2793.txt,2023-10,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,0.68
2024-01-25_1280.txt,2024-01,"US, UK sanction senior Houthis as rebels say Red Sea attacks will continue",0.82
2024-01-12_1430.txt,2024-01,US and UK launch strikes against Yemen; Houthi rebels promise to retaliate,0.74
2023-10-17_3058.txt,2023-10,Will Israel actually allow much-needed aid into Gaza?,0.74
2024-01-08_1467.txt,2024-01,What international solidarity exists with journalists under Israeli attack?,0.8
2023-10-21_2943.txt,2023-10,"Israel doubles number of Palestinian prisoners to 10,000 in two weeks",0.71
2024-01-23_1297.txt,2024-01,Columbia Uni bars people accused of spraying pro-Palestine protesters,0.56
2024-01-10_1456.txt,2024-01,"Israel’s war on Gaza: List of key events, day 96",1.0
2023-10-16_3080.txt,2023-10,"Israeli forces killed Abu Akleh ‘without justification’, UN inquiry says",0.59
2024-01-05_1498.txt,2024-01,Israel launches attacks across Gaza amid spike in regional tensions,0.33
2023-10-19_2997.txt,2023-10,Video investigation: What hit al-Ahli Hospital in Gaza?,0.8
2023-10-08_3295.txt,2023-10,"Israeli strikes flatten buildings, mosques in Gaza",0.6
2024-01-24_1289.txt,2024-01,Will a US court order Biden to stop ‘complicity’ in Gaza genocide?,0.84
2023-10-25_2845.txt,2023-10,Biden condemns Israeli settler attacks in occupied West Bank,0.59
2023-10-17_3073.txt,2023-10,A man and his donkey ensure Gaza people don’t go thirsty amid Israeli siege,0.97
2023-10-23_2906.txt,2023-10,"Guilt, anguish of Palestinians mourning Gaza from afar as Israel bombs it",0.73
2024-01-09_1464.txt,2024-01,A Gaza footballer’s journey from pitch to hospital amid Israel’s war,0.88
2024-01-12_1424.txt,2024-01,Will Morocco stay the course on Israel normalisation?,0.8
2024-01-10_1451.txt,2024-01,‘Threatened with rape’: Lama Khater recalls horrors while in Israeli jails,0.44
2023-10-11_3220.txt,2023-10,Israeli flags adorn EU buildings after Hamas attacks. Is the bloc united?,0.72
2024-01-02_1523.txt,2024-01,Biden under pressure to act amid new fears of ‘ethnic cleansing’ in Gaza,0.72
2024-01-06_1487.txt,2024-01,Genocide in Gaza: The context,0.8
2023-10-21_2949.txt,2023-10,Can a humanitarian catastrophe in Gaza be averted?,0.29
2023-10-22_2934.txt,2023-10,"Life returns to an Israeli desert city, but fears of Hamas remain",0.88
2024-01-22_1317.txt,2024-01,"Israel’s war on Gaza: List of key events, day 108",1.0
2024-01-24_1293.txt,2024-01,How Israel has destroyed Gaza’s schools and universities,0.55
2023-10-12_3175.txt,2023-10,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,0.47
2023-10-28_2779.txt,2023-10,Will the Israel-Hamas war upend China’s Middle East ambitions?,0.87
2024-01-19_1341.txt,2024-01,"Palestine, the alchemy of big lies and future of the university",0.62
2023-10-17_3065.txt,2023-10,EU leaders to meet as bloc struggles for united message on Israel-Hamas war,0.89
2023-10-09_3262.txt,2023-10,‘We will never be safe’: A day of bombing in Gaza’s Jabalia refugee camp,0.74
2024-01-10_1457.txt,2024-01,"US, UK forces shoot down 21 drones and missiles fired by Houthis",0.77
2024-01-13_1416.txt,2024-01,Republican caucuses? Iowa’s Arabs and Muslims are more concerned with Gaza,0.86
2023-10-10_3258.txt,2023-10,The Take: Where do you go when Israel strikes down your home in Gaza?,0.92
2024-01-20_1339.txt,2024-01,"Israel’s war on Gaza: List of key events, day 106",1.0
2023-10-21_2955.txt,2023-10,Hollywood stars urge Biden to push for ceasefire in Israel-Hamas war,0.6
2024-01-17_1371.txt,2024-01,US federal workers risk livelihoods in push for course change on Gaza war,0.85
2023-10-16_3094.txt,2023-10,"At least 199 people being held captive by Hamas, Israel says",0.59
2023-10-22_2916.txt,2023-10,Israel-Hamas war updates: Hamas releases two captives as Israel pounds Gaza,1.0
2024-01-07_1480.txt,2024-01,"Israel’s war on Gaza: List of key events, day 93",1.0
2023-10-18_3045.txt,2023-10,What we know so far about the deadly strike on a Gaza hospital,0.59
2024-01-11_1444.txt,2024-01,"Israel’s war on Gaza: List of key events, day 97",1.0
2023-10-28_2775.txt,2023-10,Thousands of Gaza workers go ‘missing’ in Israel amid wartime mass arrests,0.63
2023-10-09_3276.txt,2023-10,"Death toll soars to 1,300 as fighting between Hamas and Israel rages",0.42
2024-01-22_1312.txt,2024-01,Families of hostages storm Israeli parliament meeting,0.74
2023-10-28_2767.txt,2023-10,Hamas’s attack on Israel has changed the Middle East,0.86
2024-01-12_1431.txt,2024-01,ICJ updates: Israel’s response to South Africa’s genocide case,1.0
2023-10-19_2990.txt,2023-10,"Frustration, concern rise among Arab Americans over Israel’s war on Gaza",0.72
2024-01-05_1495.txt,2024-01,A Hamas leader is killed – what’s the state of play in the Middle East?,1.0
2024-01-03_1514.txt,2024-01,Who were the Hamas officials killed in Beirut?,0.91
2023-10-17_3069.txt,2023-10,"Israel bombs homes in southern Gaza, kills more than 70 people",0.82
2023-10-16_3085.txt,2023-10,Mapping protests in solidarity with Palestine against Is­rael’s assault,0.43
2023-10-20_2959.txt,2023-10,What’s the impact of Israel’s Gaza war on Arab nations?,0.6
2024-01-27_1255.txt,2024-01,US military destroys Houthi antiship missile after oil tanker attack,0.76
2023-10-13_3157.txt,2023-10,‘We reject the forced displacement’ in Gaza: Abbas tells Blinken in Jordan,0.74
2023-10-31_2708.txt,2023-10,"Israel-Hamas war updates: Dozens killed in Jabalia camp, Gaza official says",1.0
2023-10-17_3046.txt,2023-10,Israel-Hamas war updates: Biden says 20 aid trucks to enter Gaza via Egypt,1.0
2023-10-30_2718.txt,2023-10,Arab leaders must walk the talk on Palestine,0.74
2023-10-11_3230.txt,2023-10,‘Horrific scenes’ as dozens of bodies found in Israel’s Kfar Aza near Gaza,0.59
2023-10-20_2975.txt,2023-10,Palestinians stuck in Egypt desperate to return to Gaza amid Israel attacks,0.73
2024-01-29_1232.txt,2024-01,"The Take: As US and UK air strikes land, Yemenis wonder what’s next",1.0
2024-01-30_1223.txt,2024-01,‘Frog being boiled’: US troop deaths in Jordan incite Republican Iran hawks,0.8
2023-10-30_2726.txt,2023-10,"Bilal went out to harvest his olives, an Israeli settler shot him",0.89
2024-01-03_1515.txt,2024-01,How will Hamas react to the killing of one of its top leaders?,0.83
2023-10-12_3198.txt,2023-10,"Egypt says Israel seeks to empty Gaza, rejects corridors for civilians",0.6
2023-10-28_2762.txt,2023-10,Israel-Hamas war updates: Israel bombs areas near Gaza’s Al-Quds Hospital,0.5
2023-10-16_3083.txt,2023-10,Analysis: Israel’s deadlines to Gaza’s Palestinians have failed,0.64
2024-01-23_1299.txt,2024-01,Why has Belgium vowed to back the ICJ’s verdict on Gaza ‘genocide’?,0.88
2024-01-28_1245.txt,2024-01,Thousands rally across Israel calling for Netanyahu’s resignation,0.5
2023-10-27_2791.txt,2023-10,Hamas rejects Israeli claim over installations under al-Shifa hospital,0.44
2023-10-29_2756.txt,2023-10,"Palestinians break into Gaza UN aid warehouses as toll tops 8,000",0.39
2023-10-27_2796.txt,2023-10,People with disabilities not spared by Israel’s war machine on Gaza Strip,0.75
2023-10-31_2698.txt,2023-10,"Once pro-Palestinian, Greece is now one of Israel’s closest European allies",0.96
2024-01-11_1447.txt,2024-01,‘Still no endgame’ as Blinken concludes latest Middle East tour: Analysts,0.71
2023-10-12_3199.txt,2023-10,"‘No electric switch will be turned on’ until captives free, Israel says",0.63
2023-10-29_2751.txt,2023-10,"In dehumanising the Palestinians, Biden has surpassed Trump",0.74
2024-01-07_1478.txt,2024-01,‘Victory photo’: Will Beirut killings help embattled Netanyahu politically?,0.68
2023-10-13_3173.txt,2023-10,"Israel-Hamas war sparks south Lebanon exodus, as people flee border areas",0.77
2023-10-10_3251.txt,2023-10,What is Hezbollah? A look at the Lebanese armed group backing Hamas,0.91
2023-10-21_2945.txt,2023-10,World leaders attend Cairo peace summit to ‘de-escalate’ Israel-Hamas war,0.77
2023-10-16_3098.txt,2023-10,I have to show the world what Israel’s doing in Gaza  | Close Up,0.88
2024-01-16_1378.txt,2024-01,"Remembering Refaat Alareer, in the words of his student",1.15
2023-10-31_2692.txt,2023-10,Analysis: It’s a win-win for Hezbollah against Israel so far,0.91
2023-10-28_2769.txt,2023-10,Russia says Israeli bombardment of Gaza is against international law,0.7
2023-10-13_3137.txt,2023-10,"‘Mr President, put an end to this’: Palestinian Americans speak out on Gaza",0.86
2023-10-24_2882.txt,2023-10,Israel’s war in Gaza revives Sabra and Shatila massacre memories in Lebanon,0.69
2023-10-16_3091.txt,2023-10,Americans want US to help get Gaza civilians out of harm’s way: Survey,0.76
2024-01-15_1386.txt,2024-01,"Yemen’s Houthis hit US-owned ship in missile attack, US military says",0.72
2023-10-08_3292.txt,2023-10,Why are so many Palestinian prisoners in Israeli jails?,0.46
2023-10-20_2978.txt,2023-10,"Israel-Hamas war: List of key events, day 14",1.0
2024-01-27_1252.txt,2024-01,Palestinians condemn suspension of UNRWA funding by Western nations,0.59
2023-10-29_2758.txt,2023-10,‘There is zero work’: Occupied West Bank paralysed as economy stalls,0.73
2024-01-26_1269.txt,2024-01,ICJ orders Israel to prevent acts of genocide in Gaza,0.77
2023-10-13_3146.txt,2023-10,"Israeli attack in southern Lebanon kills journalist, wounds several others",0.61
2023-10-23_2914.txt,2023-10,‘Beautiful solidarity’: Cooking for displaced Palestinians in southern Gaza,0.8
2024-01-22_1308.txt,2024-01,Could a divided Jewish base upend US Democrats’ presidential hopes?,0.9
2023-10-19_2991.txt,2023-10,WHO says aid ‘ready to go’ into Gaza as Israeli bombardment continues,0.68
2023-10-17_3059.txt,2023-10,Israel accuses Spain of siding with Hamas after ‘genocide’ accusation,0.78
2023-10-28_2763.txt,2023-10,Prisoner exchange? Israeli captive families demand answers from Netanyahu,0.79
2024-01-12_1428.txt,2024-01,"From a Palestinian in Gaza, thank you South Africa!",0.76
2023-10-21_2939.txt,2023-10,Analysis: The military logic behind Israel’s ‘total’ Gaza siege,0.69
2023-10-07_3305.txt,2023-10,Israel army launches air attacks on Gaza,0.67
2023-10-19_2998.txt,2023-10,Israel-Gaza war Q&A | Start Here,0.5
2023-10-22_2925.txt,2023-10,Is Turkey uniquely positioned to mediate between Palestinians and Israel?,0.85
2023-10-22_2920.txt,2023-10,"Israeli soldier killed during ground raid in Gaza, Israel’s army says",0.5
2024-01-28_1243.txt,2024-01,"Three US service members killed in Jordan drone attack, Biden says",0.78
2024-01-11_1432.txt,2024-01,Gaza daily deaths exceed all other major conflicts in 21st century: Oxfam,0.6
2023-10-27_2789.txt,2023-10,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,0.57
2024-01-11_1433.txt,2024-01,What plans does Washington have for Gaza?,0.8
2024-01-29_1233.txt,2024-01,"What is Tower 22, the Jordan-based US outpost targeted in a drone strike?",0.8
2023-10-31_2701.txt,2023-10,"Yemen’s Houthis say they launched ballistic missiles, drones at Israel",0.85
2024-01-06_1490.txt,2024-01,"Israel’s war on Gaza: List of key events, day 92",1.0
2024-01-19_1347.txt,2024-01,"UN says Palestinians detained by Israeli forces humiliated, beaten",0.48
2023-10-25_2867.txt,2023-10,Why Israel’s ban on fuel to Gaza isn’t about stopping Hamas,0.54
2023-10-16_3077.txt,2023-10,US lawmakers introduce resolution urging ‘immediate’ Gaza ceasefire,0.78
2023-10-11_3219.txt,2023-10,The Take: ‘The US has Israel’s back.’ How far could the war spread?,0.82
2023-10-24_2887.txt,2023-10,"Israel-Hamas war: List of key events, day 18",1.0
2024-01-22_1310.txt,2024-01,"The olive tree, symbol of Palestine and mute victim of Israel’s war on Gaza",0.85
2023-10-29_2761.txt,2023-10,Netanyahu says war entering ‘second stage’ as Israeli troops push into Gaza,0.56
2023-10-18_3019.txt,2023-10,Why has the US consistently backed Israel?,0.86
2023-10-31_2706.txt,2023-10,‘No one trusts Netanyahu’: Israel’s war cabinet divided amid Gaza conflict,0.74
2023-10-28_2778.txt,2023-10,Israel’s war on Gaza in 10 explainers,0.83
2024-01-23_1301.txt,2024-01,"Pizza, Gaza and an Israeli-made famine",0.75
2023-10-30_2723.txt,2023-10,Russia blames Ukraine and the West for Dagestan airport unrest,0.77
2023-10-30_2735.txt,2023-10,"Nameless on Earth, known in heaven: Victims of Israeli bombs buried in Gaza",0.53
2023-10-19_2999.txt,2023-10,Erasing Palestine,0.71
2023-10-10_3238.txt,2023-10,"Biden pledges military aid, political support for Israel amid Gaza war",0.82
2024-01-24_1287.txt,2024-01,Is Israel using food deprivation as a war tactic?,1.0
2024-01-21_1319.txt,2024-01,Reporter’s Notebook: Covering an antiwar protest in Israel,0.94
2023-10-27_2808.txt,2023-10,"Ceasefire, pause or truce? What have Israel and Hamas agreed to?",0.79
2023-10-11_3228.txt,2023-10,"Israel-Hamas war: List of key events, day 5",0.5
2023-10-23_2898.txt,2023-10,‘He’s not dead!’ Palestinian mourns her son slain by Israeli forces,0.79
2023-10-30_2712.txt,2023-10,Illinois man pleads not guilty in killing of Palestinian-American boy,0.86
2023-10-30_2724.txt,2023-10,The aftermath of Israeli army’s raid in Jenin in occupied West Bank,0.25
2023-10-12_3190.txt,2023-10,‘Not pro-Israeli’: Decoding Putin’s muted response to Hamas attacks,0.84
2024-01-02_1527.txt,2024-01,Israeli army launches attacks on targets in Syria and Lebanon,0.78
2023-10-27_2806.txt,2023-10,Israel conducts second ground raid into northern Gaza with air support,0.52
2024-01-05_1497.txt,2024-01,‘He’s breathing’: My two hours under Gaza’s rubble after an Israeli strike,0.69
2023-10-26_2822.txt,2023-10,Why does Biden doubt the Palestinian death count in the Israel-Gaza war?,0.78
2023-10-30_2733.txt,2023-10,"Israel-Hamas war: List of key events, day 24",1.0
2023-10-13_3149.txt,2023-10,Sport weekly: Football speaks out on the Israel-Hamas war,0.79
2024-01-04_1506.txt,2024-01,Israeli military strikes south Lebanon stoking fears of widening conflict,0.72
2023-10-28_2776.txt,2023-10,"Israel-Hamas war: List of key events, day 22",1.0
2023-10-26_2826.txt,2023-10,Analysis: What does Israel’s Gaza incursion propaganda video reveal?,0.7
2023-10-22_2919.txt,2023-10,US says it will retaliate if American forces are attacked in Middle East,0.5
2024-01-05_1493.txt,2024-01,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,0.89
2023-10-09_3274.txt,2023-10,Palestinian state ‘most reliable’ solution to conflict with Israel: Russia,0.8
2023-10-28_2764.txt,2023-10,"Analysis: Israel’s ground attacks yield lots of bang, little success",0.68
2024-01-16_1372.txt,2024-01,What might be the consequences of Israeli violence in occupied West Bank?,0.8
2024-01-04_1503.txt,2024-01,"The Take: Israel, Palestine, BDS, and the right to boycott in the US",1.1
2023-10-23_2911.txt,2023-10,"Israeli raids in occupied West Bank kill two, hundreds arrested",0.8
2023-10-21_2951.txt,2023-10,"Egypt-Gaza Rafah crossing opens, allowing 20 aid trucks amid Israeli siege",0.57
2023-10-12_3208.txt,2023-10,"The Take: As Israel unifies, Gaza pays the price",0.75
2023-10-12_3180.txt,2023-10,"Israel says 6,000 bombs dropped on Gaza as war with Hamas nears a week",0.31
2023-10-11_3215.txt,2023-10,Turkey’s Erdogan calls Israeli siege and bombing of Gaza a ‘massacre’,0.63
2023-10-20_2971.txt,2023-10,Israel-Gaza: When will the world say ‘Enough’?,0.5
2023-10-29_2748.txt,2023-10,"Israel begins ‘second stage’ of war as Gaza death toll passes 8,000",0.44
2024-01-19_1345.txt,2024-01,The Take: Why is Germany supporting Israel at the ICJ?,1.09
2023-10-31_2702.txt,2023-10,"‘Despair’: UN deplores Gaza conditions, child casualties amid Israeli war",0.64
2023-10-09_3277.txt,2023-10,"In Gaza, ‘we hate the night for what Israel does to us’",0.74
2024-01-22_1309.txt,2024-01,Palestinians flee Khan Younis as Israel steps up ground operation,0.69
2023-10-13_3156.txt,2023-10,"Israel’s evacuation order for Gaza ‘death sentence’ for patients, WHO says",0.33
2024-01-24_1296.txt,2024-01,"Undeterred by Gaza war, thousands of Indians turn up for jobs in Israel",0.72
2023-10-18_3041.txt,2023-10,Why has Jordan cancelled Biden visit after bombing of Gaza hospital?,0.85
2024-01-11_1435.txt,2024-01,"Lebanon and Israel ‘prefer’ diplomatic end to tensions, US envoy says",1.0
2023-10-16_3089.txt,2023-10,"‘War knows no religion’: Gaza’s oldest church shelters Muslims, Christians",0.83
2024-01-31_1218.txt,2024-01,West Bank human shield describes ‘100 breathless minutes’ held by Israel,0.54
2023-10-18_3044.txt,2023-10,American trapped in Gaza says he feels like ‘second-class citizen’,0.74
2024-01-18_1356.txt,2024-01,What the designation of ‘terrorist’ means for Yemen’s Houthis,0.74
2023-10-21_2944.txt,2023-10,"Israel-Hamas war: List of key events, day 15",1.0
2024-01-15_1387.txt,2024-01,Are the Houthi Red Sea interceptions going to bring about a regional war?,0.69
2024-01-19_1350.txt,2024-01,‘Credibility at stake’: Why did Iran strike inside Pakistan amid Gaza war?,0.9
2024-01-17_1362.txt,2024-01,Biden ‘playing with fire’ by re-designating Yemen’s Houthis as ‘terrorists’,0.83
2023-10-28_2785.txt,2023-10,"Protests, confrontations in Jerusalem and West Bank amid Israel-Gaza war",0.67
2023-10-27_2805.txt,2023-10,Israeli forces kill four Palestinians in occupied West Bank: WAFA,0.57
2023-10-21_2956.txt,2023-10,"Gaza’s next big threat: Cholera, infectious diseases amid Israeli blockade",0.74
2023-10-30_2729.txt,2023-10,Russia’s Dagestan airport closed after anti-Israel protests: What to know,0.81
2024-01-10_1450.txt,2024-01,WHO facing ‘near insurmountable challenges’ in Gaza aid delivery,0.74
2023-10-07_3303.txt,2023-10,Hamas says it has enough Israeli captives to free all Palestinian prisoners,0.83
2023-10-17_3063.txt,2023-10,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,0.43
2024-01-20_1332.txt,2024-01,"‘Refuse to fight’: Jewish, Arab activists call for peace in Israel’s Haifa",0.64
2023-10-09_3286.txt,2023-10,"UN Security Council meets on Gaza-Israel, but fails to agree on statement",0.74
2023-10-08_3294.txt,2023-10,Israeli lawmaker blames pogroms against Palestinians for ‘terrible’ attacks,0.57
2023-10-30_2710.txt,2023-10,Lebanon fears regional war as Hezbollah-Israel fighting intensifies,0.85
2023-10-12_3193.txt,2023-10,"US top diplomat Blinken visits Israel, urges protection of Gaza civilians",0.72
2023-10-19_3015.txt,2023-10,‘Can’t stay silent any more’: Rage in Lebanon over Israel’s war on Gaza,0.68
2023-10-18_3028.txt,2023-10,‘We were in hell’: Day after deadly attack on Gaza’s al-Ahli Arab Hospital,0.42
2023-10-18_3039.txt,2023-10,UN chief Guterres condemns ‘collective punishment’ of Palestinians,0.58
2023-10-22_2924.txt,2023-10,The American centre’s embrace of the far right fuels Israel’s war machine,0.8
2024-01-25_1276.txt,2024-01,Families of Israeli captives deny leaking Netanyahu Qatar tape,0.25
2023-10-17_3053.txt,2023-10,"Israeli air raid on al-Ahli Arab Hospital kills 500, Gaza officials say",0.7
2023-10-16_3086.txt,2023-10,Humanitarian aid stuck at Gaza border as WHO warns of ‘catastrophe’,0.41
2024-01-02_1532.txt,2024-01,"Israel’s war on Gaza: List of key events, day 88",0.62
2023-10-24_2878.txt,2023-10,Israel’s war of self-deceit,0.59
2023-10-19_2994.txt,2023-10,Several Palestinians killed by Israeli forces in the occupied West Bank,0.62
2023-10-10_3255.txt,2023-10,"Harvard students blame ‘apartheid regime’ for Israel-Gaza war, alumni react",0.55
2024-01-04_1508.txt,2024-01,Netanyahu’s bait: Why Israel might have killed Hamas leaders in Beirut now,0.83
2023-10-30_2713.txt,2023-10,Israeli military says it freed captured soldier in Gaza ground operations,0.53
2023-10-13_3138.txt,2023-10,Israel-Hamas war updates: Iran tells Israel to stop before ‘it’s too late’,1.0
2023-10-20_2977.txt,2023-10,The Biden hug,0.61
2023-10-29_2752.txt,2023-10,Joy and horror as communications come back on in the Gaza Strip,0.77
2023-10-16_3093.txt,2023-10,Five films that tell the human stories behind the Israel-Palestine conflict,0.84
2023-10-30_2725.txt,2023-10,Israeli raids kill five in occupied West Bank,0.56
2023-10-20_2961.txt,2023-10,Biden asks US Congress for $105bn in assistance for Israel and Ukraine,0.85
2024-01-04_1505.txt,2024-01,"Israel’s war on Gaza: List of key events, day 90",1.0
2023-10-18_3033.txt,2023-10,Iran urges Muslim countries to sanction Israel after Gaza hospital strike,0.47
2023-10-10_3257.txt,2023-10,Hamas says will kill hostages if Israeli attacks on Gaza civilians continue,0.68
2023-10-30_2715.txt,2023-10,‘Never seen such atrocities’: Palestine reporters recount Israel war horror,0.8
2023-10-12_3177.txt,2023-10,"France bans pro-Palestine rallies, cracks down on protesters amid Gaza war",0.65
2023-10-25_2850.txt,2023-10,Family of Al Jazeera Gaza bureau chief killed in Israeli air raid,0.8
2023-10-19_3013.txt,2023-10,Israel police boss threatens to send anti-war protesters to Gaza ‘on buses’,0.61
2023-10-30_2716.txt,2023-10,US officials to meet Jewish leaders as anti-Semitism surges on campuses,0.83
2023-10-07_3310.txt,2023-10,Israel retaliation kills 230 Palestinians after Hamas operation,0.68
2023-10-11_3222.txt,2023-10,How are Palestinian children affected by the Israel-Hamas war?,0.43
2023-10-23_2901.txt,2023-10,How Israeli bombing turned Gaza’s desperate situation into a ‘catastrophe’,0.46
2023-10-17_3071.txt,2023-10,Beyond Hezbollah: The history of tensions between Lebanon and Israel,0.88
2023-10-21_2942.txt,2023-10,Why does the US not support a ceasefire in Gaza?,0.5
2023-10-16_3076.txt,2023-10,Israel-Hamas war updates: Hundreds killed in Gaza hospital ‘massacre’,1.0
2023-10-21_2953.txt,2023-10,Biden says Hamas attack on Israel aimed at disrupting Israel-Saudi thaw,0.64
2023-10-13_3148.txt,2023-10,Israel-Hamas war: A list of governments repatriating citizens from Israel,0.96
2024-01-10_1449.txt,2024-01,"US top diplomat Blinken meets Abbas, discusses Palestinian statehood",0.91
2024-01-16_1379.txt,2024-01,Israel’s war on Gaza and the West’s credibility crisis,0.7
2023-10-27_2787.txt,2023-10,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,0.25
2024-01-20_1338.txt,2024-01,Iran’s IRGC says 5 members killed in Israeli attack on Syria’s Damascus,0.79
2023-10-19_2985.txt,2023-10,Israel-Gaza war updates: Biden welcomes release of US captives from Gaza,1.0
2023-10-17_3047.txt,2023-10,Outrage spreads across Middle East after attack on Gaza hospital,0.63
2024-01-31_1217.txt,2024-01,What’s behind Israel’s decision to target UNRWA?,0.62
2023-10-27_2809.txt,2023-10,Hamas cannot free captives until Israel-Gaza ceasefire: Official,0.62
2023-10-26_2837.txt,2023-10,Red Cross’s Mamadou Sow: ‘I wish we could shield hospitals in Gaza’,0.8
2024-01-13_1411.txt,2024-01,Have the Houthi Red Sea attacks hurt Israel’s economy?,0.72
2023-10-29_2746.txt,2023-10,More children’s deaths in Gaza in 3 weeks than annual total since 2019: NGO,0.66
2023-10-13_3152.txt,2023-10,Palestinians flee their homes towards southern Gaza after Israeli order,0.38
2023-10-26_2834.txt,2023-10,How far will Europe back Israel in its war on Gaza?,0.87
2024-01-18_1361.txt,2024-01,US launches new strikes on Houthi targets in Yemen,0.74
2024-01-13_1412.txt,2024-01,"Blackout in Gaza’s Al-Aqsa Hospital as fuel runs out, babies at high risk",0.71
2023-10-24_2879.txt,2023-10,What do we know about Israeli captives taken by Hamas and their release?,0.66
2023-10-31_2685.txt,2023-10,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",0.67
2024-01-29_1229.txt,2024-01,"Qatar PM says ‘good progress’ in Gaza truce, captives negotiations",0.78
